ISO3,Year,FAOSTAT,HC_cat2,hotspot_pct,F.prod.tonne,F.exp.tonne,F.imp.tonne,Diet.supply.percent,Ag.area.km2,Pop.1000,GDP.pc
BGR,2005,27,LHC_UM,0.208843837,10881079,1747928.158,614862.1576,108,52650,7686.962,5607.527055
BGR,2006,27,LHC_UM,0.208843837,11263131,2110787.907,625806.9069,109,51900,7631.012,6034.620126
BGR,2007,27,LHC_UM,0.208843837,8608563,892262.0725,889263.0725,110,51160,7576.672,6477.770277
BGR,2008,27,LHC_UM,0.208843837,12669347,1809609.966,913966.8904,110,51010,7524.087,6920.388954
BGR,2009,27,LHC_UM,0.208843837,11528581,3732141.072,476945.072,110,50300,7473.513,6730.058143
BGR,2010,27,LHC_UM,0.208843837,12981356,3564774.749,659791.7486,110,50520,7425.008,6812.406338
BGR,2011,27,LHC_UM,0.208843837,13166468,4103927.188,653960.1882,111,50880,7378.65,7017.663646
BGR,2012,27,LHC_UM,0.208843837,12139818,4087052.753,589684.8513,112,51230,7334.003,7083.598787
BGR,2013,27,LHC_UM,0.208843837,15252601,6286961.843,543080.8433,113,49950,7290.088,7146.558796
BGR,2014,27,LHC_UM,0.208843837,15552826,5414978.256,589112.256,113,49770,7245.646,7322.808629
BGR,2015,27,LHC_UM,0.208843837,14515695,5171885.583,644337.5833,112,50119,7199.741,7663.722029
BGR,2016,27,LHC_UM,0.208843837,15191367,6577523.77,585113.7703,114,50210,7151.953,8012.511208
BGR,2017,27,LHC_UM,0.208843837,16149501,6401222.027,761818.0268,114,50295.2,7102.444,8353.968238
BGR,2018,27,LHC_UM,0.208843837,16418016,5832701.423,756878.4227,115,50300,7051.608,8674.723202
BHS,2000,12,HHC_H,90.19693261,56194,8901.46078,77776.46078,115,130,298.051,31571.38199
BHS,2001,12,HHC_H,90.19693261,57497,17436.92704,64399.92704,114,130,302.618,31910.56709
BHS,2002,12,HHC_H,90.19693261,58539,31187.69867,28471.69867,113,130,307.66,32236.85558
BHS,2003,12,HHC_H,90.19693261,63008,33335.06731,31739.06731,112,130,313.129,31273.58864
BHS,2004,12,HHC_H,90.19693261,67758,10068.79338,57401.79338,112,130,318.894,30978.79869
BHS,2005,12,HHC_H,90.19693261,65628,9168.206639,67861.20664,111,130,324.859,31443.43554
BHS,2006,12,HHC_H,90.19693261,68819,8549.049568,76310.04957,110,130,331.033,31632.64305
BHS,2007,12,HHC_H,90.19693261,74603,7692.554432,79380.55443,110,130,337.389,31485.83269
BHS,2008,12,HHC_H,90.19693261,75092,6107.362017,67803.3533,109,130,343.681,30191.12703
BHS,2009,12,HHC_H,90.19693261,70062,5213.570361,75262.57036,109,150,349.604,28440.50726
BHS,2010,12,HHC_H,90.19693261,87569,9465.939364,65276.93936,110,150,354.942,28443.88848
BHS,2011,12,HHC_H,90.19693261,89943,1179.630629,80629.63063,111,140,359.578,28248.51506
BHS,2012,12,HHC_H,90.19693261,89472,602.3001729,84371.29928,111,140,363.584,28800.24464
BHS,2013,12,HHC_H,90.19693261,90388,384.9714258,76934.97143,109,140,367.169,27755.32288
BHS,2014,12,HHC_H,90.19693261,94252,289.6775014,44549.6775,107,140,370.633,27785.88084
BHS,2015,12,HHC_H,90.19693261,95784,491.6568305,53179.65683,107,140,374.206,27583.85102
BHS,2016,12,HHC_H,90.19693261,96968,608.3039774,63640.30398,107,140,377.93,27706.51355
BHS,2017,12,HHC_H,90.19693261,97912,2093.473487,90989.47349,107,140,381.755,28283.40714
BHS,2018,12,HHC_H,90.19693261,99062,368.3966939,64734.39669,107,140,385.637,28845.62977
BIH,2000,80,LHC_UM,9.109393131,2719501,6155.728968,664636.729,119,21300,3751.176,3015.0597
BIH,2001,80,LHC_UM,9.109393131,3071074,13769.04966,990869.0497,120,21260,3755.512,3144.086367
BIH,2002,80,LHC_UM,9.109393131,3304045,16376.21713,810336.2171,122,21230,3759.387,3307.310434
BIH,2003,80,LHC_UM,9.109393131,2764417,31386.17149,472405.1715,123,21690,3762.173,3437.052061
BIH,2004,80,LHC_UM,9.109393131,3820827,23539.17162,895258.1716,125,21694,3764.194,3644.758983
BIH,2005,80,LHC_UM,9.109393131,3753914,36309.40478,864593.4048,124,21570,3765.331,3962.814736
BIH,2006,80,LHC_UM,9.109393131,3780365,53206.26701,759407.267,125,21590,3765.424,4177.261821
BIH,2007,80,LHC_UM,9.109393131,3504271,57667.91894,840160.9189,126,21490,3762.786,4425.104475
BIH,2008,80,LHC_UM,9.109393131,3971454,62167.02013,968841.0187,127,21300,3754.271,4676.513229
BIH,2009,80,LHC_UM,9.109393131,4028177,75381.44804,840220.448,128,21280,3735.938,4558.247879
BIH,2010,80,LHC_UM,9.109393131,3610006,87358.39146,907587.3915,129,21440,3705.472,4635.510273
BIH,2011,80,LHC_UM,9.109393131,3609622,93382.73422,874778.7342,132,21510,3661.175,4736.622521
BIH,2012,80,LHC_UM,9.109393131,3185394,94990.1415,873091.126,131,21560,3604.972,4770.931629
BIH,2013,80,LHC_UM,9.109393131,3785885,82805.55517,839953.5552,131,21610,3542.606,4969.016678
BIH,2014,80,LHC_UM,9.109393131,3297895,50541.74139,832498.7414,130,21570,3482.105,5113.670747
BIH,2015,80,LHC_UM,9.109393131,3659901,139468.8089,869360.8089,131,21760,3429.361,5352.718894
BIH,2016,80,LHC_UM,9.109393131,4353938,58311.88147,834487.8815,131,22090,3386.266,5591.592345
BIH,2017,80,LHC_UM,9.109393131,3603960,75112.79663,843461.7966,132,22280,3351.525,5828.704363
BIH,2018,80,LHC_UM,9.109393131,4427636,119074.7733,694431.7733,133,22110,3323.925,6096.919492
BLR,2000,57,NHC_UM,0,24432001,27434.1019,1304650.102,122,92520,9871.632,2808.574949
BLR,2001,57,NHC_UM,0,24430223,380992.1065,1465545.106,120,91280,9811.401,2956.415305
BLR,2002,57,NHC_UM,0,24419384,402230.5369,1666803.537,117,90250,9745.923,3125.40644
BLR,2003,57,NHC_UM,0,26128887,650458.6363,1330557.636,117,89860,9679.235,3369.029306
BLR,2004,57,NHC_UM,0,31366768,567228.4113,1480431.411,121,89570,9616.634,3780.475997
BLR,2005,57,NHC_UM,0,29944047,629472.0513,1312169.051,125,89490,9562.088,4164.185508
BLR,2006,57,NHC_UM,0,31499260,718545.8877,1161862.888,128,89580,9516.883,4608.736747
BLR,2007,57,NHC_UM,0,32792102,77175.27,1051618.27,129,89160,9480.515,5028.106902
BLR,2008,57,NHC_UM,0,36351235,93748.05237,1217938.05,129,89170,9452.855,5560.146229
BLR,2009,57,NHC_UM,0,35267377,679793.4522,872699.4522,131,89270,9433.152,5583.701855
BLR,2010,57,NHC_UM,0,33854658,162817.6949,1072359.695,134,88980,9420.574,6029.3968
BLR,2011,57,NHC_UM,0,34511768,1080353.543,1072125.543,135,88750,9415.32,6365.378053
BLR,2012,57,NHC_UM,0,36527673,905340.4992,1310417.409,134,87960,9417.046,6478.704811
BLR,2013,57,NHC_UM,0,33155231,1369103.531,1136871.531,131,87112,9423.506,6542.678412
BLR,2014,57,NHC_UM,0,36734216,1708167.68,1409428.68,132,86239,9431.735,6649.649328
BLR,2015,57,NHC_UM,0,33647795,1580329.433,1743878.433,132,85742,9439.423,6384.817145
BLR,2016,57,NHC_UM,0,34024440,2044437.129,1291546.129,134,85327,9445.643,6215.701866
BLR,2017,57,NHC_UM,0,36227886,1555369.007,1625624.007,135,84940,9450.231,6375.28893
BLR,2018,57,NHC_UM,0,33888943,2011259.42,2078586.42,135,84530,9452.617,6586.29774
BLZ,2000,23,HHC_UM,98.92040062,648181,187697.9719,21655.9719,122,1490,247.315,3863.680204
BLZ,2001,23,HHC_UM,98.92040062,629815,182491.0114,23901.01145,123,1490,255.063,3921.546435
BLZ,2002,23,HHC_UM,98.92040062,566620,181688.0304,26675.03043,123,1520,262.378,3992.56614
BLZ,2003,23,HHC_UM,98.92040062,580901,237352.5481,46899.54812,123,1520,269.425,4251.13981
BLZ,2004,23,HHC_UM,98.92040062,649590,245770.7436,19748.74363,122,1520,276.504,4340.576858
BLZ,2005,23,HHC_UM,98.92040062,692431,229832.6029,24159.60288,122,1520,283.8,4311.28628
BLZ,2006,23,HHC_UM,98.92040062,650354,235153.5428,16287.54278,120,1520,291.329,4402.363697
BLZ,2007,23,HHC_UM,98.92040062,642971,290375.1201,18924.12005,119,1520,299.025,4311.0247
BLZ,2008,23,HHC_UM,98.92040062,618584,657370.4754,0,120,1520,306.823,4348.182742
BLZ,2009,23,HHC_UM,98.92040062,637304,200250.8285,21736.82849,120,1550,314.655,4249.159598
BLZ,2010,23,HHC_UM,98.92040062,621300,222359.0464,24532.04642,119,1570,322.464,4270.780031
BLZ,2011,23,HHC_UM,98.92040062,594927,203222.6822,18995.68224,117,1570,330.237,4250.386974
BLZ,2012,23,HHC_UM,98.92040062,713365,267088.5654,19191.41964,117,1600,338,4253.08766
BLZ,2013,23,HHC_UM,98.92040062,660115,244765.2809,24846.28094,117,1600,345.715,4212.370421
BLZ,2014,23,HHC_UM,98.92040062,664273,246731.2029,21674.20289,117,1600,353.366,4287.442683
BLZ,2015,23,HHC_UM,98.92040062,677534,325179.6609,19553.66092,118,1700,360.933,4308.190141
BLZ,2016,23,HHC_UM,98.92040062,635582,223280.0852,27892.08519,120,1700,368.4,4219.447096
BLZ,2017,23,HHC_UM,98.92040062,747570,263765.0858,24494.08583,121,1720,375.769,4211.618921
BLZ,2018,23,HHC_UM,98.92040062,687515,276434.5687,33734.56871,121,1720,383.071,4251.568677
BOL,2000,19,LHC_LM,38.62676587,6977354,329155.6354,546745.6354,97,371430,8418.264,1601.415466
BOL,2001,19,LHC_LM,38.62676587,7025179,299731.8656,546551.8656,97,371560,8580.235,1597.640285
BOL,2002,19,LHC_LM,38.62676587,7464618,297470.3782,603374.3782,97,373110,8742.814,1606.903156
BOL,2003,19,LHC_LM,38.62676587,7798032,364079.7208,558427.7208,97,366470,8905.823,1620.264158
BOL,2004,19,LHC_LM,38.62676587,7626223,394884.7538,395539.7538,97,366170,9069.039,1657.504162
BOL,2005,19,LHC_LM,38.62676587,8189018,488001.6458,387362.6458,98,369620,9232.306,1700.183658
BOL,2006,19,LHC_LM,38.62676587,8363403,528754.6,374201.6,99,371120,9395.446,1750.802434
BOL,2007,19,LHC_LM,38.62676587,8386109,503716.9685,400889.9685,98,373900,9558.439,1799.498677
BOL,2008,19,LHC_LM,38.62676587,8592265,488805.8508,208856.5583,99,374850,9721.454,1878.109674
BOL,2009,19,LHC_LM,38.62676587,9824458,619774.0068,119955.0068,101,376730,9884.781,1909.082789
BOL,2010,19,LHC_LM,38.62676587,9580380,474595.8915,146160.8915,104,375160,10048.59,1955.460181
BOL,2011,19,LHC_LM,38.62676587,9700084,437714.7162,297300.7162,104,375570,10212.954,2024.117837
BOL,2012,19,LHC_LM,38.62676587,10941298,693579.0336,191306.0823,104,376510,10377.676,2094.023949
BOL,2013,19,LHC_LM,38.62676587,11360260,1262829.732,251306.7322,105,377380,10542.377,2201.396981
BOL,2014,19,LHC_LM,38.62676587,11783784,856659.8174,336581.8174,107,377020,10706.517,2286.013171
BOL,2015,19,LHC_LM,38.62676587,12693173,741848.3955,165711.3955,108,376610,10869.73,2361.056099
BOL,2016,19,LHC_LM,38.62676587,12558263,784867.6933,260251.6933,109,376850,11031.814,2425.559594
BOL,2017,19,LHC_LM,38.62676587,11776724,607118.599,394749.599,109,374880,11192.855,2490.956447
BOL,2018,19,LHC_LM,38.62676587,13442111,682090.9003,208110.9003,109,377270,11353.142,2559.511644
BRA,2000,21,LHC_UM,38.53833535,240893012,18075171.73,11507492.73,122,2283235,174790.34,8803.15258
BRA,2001,21,LHC_UM,38.53833535,261376645,31003829.32,8939788.32,125,2284272,177196.054,8804.329637
BRA,2002,21,LHC_UM,38.53833535,272667659,31481763.1,8339599.095,127,2285309,179537.52,8954.837096
BRA,2003,21,LHC_UM,38.53833535,302155479,37360058.22,9018204.225,129,2286346,181809.246,8943.828581
BRA,2004,21,LHC_UM,38.53833535,308524886,37934122.08,6115782.081,128,2287383,184006.481,9346.039445
BRA,2005,21,LHC_UM,38.53833535,306216305,41640279.99,6357996.989,128,2288420,186127.103,9535.418574
BRA,2006,21,LHC_UM,38.53833535,319296199,47547025.92,7736972.92,129,2289510,188167.356,9805.724662
BRA,2007,21,LHC_UM,38.53833535,338654859,55787466.93,7979817.926,130,2296718,190130.443,10293.53023
BRA,2008,21,LHC_UM,38.53833535,358149540,50223337.49,7611310.316,131,2303926,192030.362,10710.87222
BRA,2009,21,LHC_UM,38.53833535,344942279,57815454.71,7302330.706,132,2311134,193886.508,10594.98676
BRA,2010,21,LHC_UM,38.53833535,376424957,59703138.06,7716613.062,133,2318342,195713.635,11286.2429
BRA,2011,21,LHC_UM,38.53833535,390970408,66402533.5,7500778.501,133,2325550,197514.536,11627.81024
BRA,2012,21,LHC_UM,38.53833535,392031547,75441164.66,8194929.71,134,2332758,199287.299,11745.77616
BRA,2013,21,LHC_UM,38.53833535,417655960,93954192.64,8692968.642,134,2339966,201035.912,11993.48393
BRA,2014,21,LHC_UM,38.53833535,425749773,84856015.54,7675293.543,133,2347174,202763.739,11951.20892
BRA,2015,21,LHC_UM,38.53833535,437519506,103012389.9,6432743.905,133,2354382,204471.769,11431.15504
BRA,2016,21,LHC_UM,38.53833535,416465503,96231171.75,10235070.75,133,2361590,206163.053,10965.97437
BRA,2017,21,LHC_UM,38.53833535,468723447,110803723.5,7826870.484,134,2368786,207833.823,11021.71858
BRA,2018,21,LHC_UM,38.53833535,448306463,127557253.4,7488105.448,134,2368788.01,209469.323,11130.71897
BRB,2000,14,HHC_H,97.24429618,138658,30567.63654,91610.63654,113,180,271.515,15570.27155
BRB,2001,14,HHC_H,97.24429618,127693,23987.80478,132139.8048,114,180,272.5,15147.12251
BRB,2002,14,HHC_H,97.24429618,117852,20455.4018,116586.4018,113,170,273.425,15214.52109
BRB,2003,14,HHC_H,97.24429618,114928,16207.86121,133421.8612,114,170,274.329,15494.05645
BRB,2004,14,HHC_H,97.24429618,109965,13810.65975,168419.6597,114,160,275.284,15658.43151
BRB,2005,14,HHC_H,97.24429618,119465,16356.62619,146497.6262,116,160,276.323,16216.70527
BRB,2006,14,HHC_H,97.24429618,110363,15533.97802,143763.978,116,160,277.477,17102.44166
BRB,2007,14,HHC_H,97.24429618,117251,15716.82077,156623.8208,117,160,278.7,17402.16217
BRB,2008,14,HHC_H,97.24429618,109671,19574.96036,140739.598,117,160,279.946,17446.22177
BRB,2009,14,HHC_H,97.24429618,112723,15516.1071,136623.1071,117,160,281.104,16491.94079
BRB,2010,14,HHC_H,97.24429618,103009,12017.18455,134600.1845,117,150,282.131,16056.37098
BRB,2011,14,HHC_H,97.24429618,99759,10766.59869,146443.5987,118,140,282.987,15900.02368
BRB,2012,14,HHC_H,97.24429618,100541,12822.04784,123989.4951,118,130,283.701,15787.91532
BRB,2013,14,HHC_H,97.24429618,90253,13241.58032,129929.5803,119,125,284.296,15533.21561
BRB,2014,14,HHC_H,97.24429618,88309,7493.24214,118575.2421,118,120,284.826,15484.9469
BRB,2015,14,HHC_H,97.24429618,81961,5828.70233,129542.7023,118,110,285.324,15836.21599
BRB,2016,14,HHC_H,97.24429618,78400,6923.335443,130031.3354,118,100,285.796,16202.00281
BRB,2017,14,HHC_H,97.24429618,80094,2936.891683,137391.8917,118,100,286.232,16254.46758
BRB,2018,14,HHC_H,97.24429618,86144,4439.113324,129090.1133,119,100,286.641,16136.96623
BRN,2000,26,HHC_H,99.69066642,40975,37.48166043,53638.48166,123,100,333.165,35931.48865
BRN,2001,26,HHC_H,99.69066642,43659,315.785541,70854.78554,125,110,340.034,36171.48594
BRN,2002,26,HHC_H,99.69066642,48161,342.7271964,72506.7272,127,110,346.782,36841.82541
BRN,2003,26,HHC_H,99.69066642,50735,1372.075844,48047.07584,127,110,353.293,37212.25625
BRN,2004,26,HHC_H,99.69066642,50296,354.2058808,29995.20588,127,110,359.433,36761.14755
BRN,2005,26,HHC_H,99.69066642,45014,67.24665587,34837.24666,126,110,365.114,36329.69728
BRN,2006,26,HHC_H,99.69066642,45420,104.6163222,64167.61632,126,103,370.263,37399.84102
BRN,2007,26,HHC_H,99.69066642,46127,55.2896856,39097.28969,125,114,374.965,36987.6443
BRN,2008,26,HHC_H,99.69066642,46991,7.55988794,27694.55989,125,114,379.421,35844.69942
BRN,2009,26,HHC_H,99.69066642,47765,2318.642346,34020.64235,125,134,383.906,34800.92612
BRN,2010,26,HHC_H,99.69066642,49582,27.97249088,30258.97249,127,134,388.646,35270.64214
BRN,2011,26,HHC_H,99.69066642,52987,1966.594615,33605.59461,128,134,393.688,36121.98373
BRN,2012,26,HHC_H,99.69066642,54005,25.57307617,15729.573,129,134,398.989,35966.60724
BRN,2013,26,HHC_H,99.69066642,56746,675.0125181,68013.01252,129,134,404.421,34730.42776
BRN,2014,26,HHC_H,99.69066642,55276,34.18681823,87092.18682,129,134,409.769,33416.0479
BRN,2015,26,HHC_H,99.69066642,54518,114.7628121,71369.76281,129,134,414.907,32872.91231
BRN,2016,26,HHC_H,99.69066642,56282,128.6135036,74224.6135,129,134,419.8,31685.90476
BRN,2017,26,HHC_H,99.69066642,54810,67.01799061,82891.01799,129,134,424.473,31752.14238
BRN,2018,26,HHC_H,99.69066642,55394,147.3494856,100413.3495,129,134,428.963,31437.01477
BWA,2000,20,NHC_UM,0,744473,4772.793377,411763.7934,99,259510,1643.334,5211.076976
BWA,2001,20,NHC_UM,0,775531,11624.74948,354813.7495,99,258010,1674.678,5126.366529
BWA,2002,20,NHC_UM,0,698395,3202.93264,9504.932639,99,258460,1704.642,5341.935864
BWA,2003,20,NHC_UM,0,711822,4028.299361,246449.2994,99,257960,1734.398,5493.17906
BWA,2004,20,NHC_UM,0,722198,2845.797045,6852.797045,99,258270,1765.527,5542.286698
BWA,2005,20,NHC_UM,0,736854,1742.962287,3829.962287,98,258415,1799.078,5686.783802
BWA,2006,20,NHC_UM,0,726159,4004.974661,1237.97466,96,258030,1835.908,6038.782058
BWA,2007,20,NHC_UM,0,725892,2231.827419,348736.8274,96,257840,1875.459,6400.721103
BWA,2008,20,NHC_UM,0,770037,10374.01988,347715.0197,96,258810,1915.639,6657.842937
BWA,2009,20,NHC_UM,0,802858,11083.36445,393433.3645,96,259180,1953.498,6029.208005
BWA,2010,20,NHC_UM,0,843017,13384.99786,468609.9979,98,258610,1987.105,6434.812485
BWA,2011,20,NHC_UM,0,858212,12446.06322,366605.0632,99,259260,2015.403,6728.191531
BWA,2012,20,NHC_UM,0,828819,917.4013169,435525.4002,101,258870,2039.556,6944.809149
BWA,2013,20,NHC_UM,0,810782,6825.950762,544145.9508,102,258820,2062.548,7646.358498
BWA,2014,20,NHC_UM,0,821659,7759.37877,520166.3788,103,260040,2088.618,7864.232154
BWA,2015,20,NHC_UM,0,863261,6784.161996,536153.162,102,258616,2120.716,7613.69852
BWA,2016,20,NHC_UM,0,834684,5508.144287,527849.1443,102,258616,2159.927,7797.215065
BWA,2017,20,NHC_UM,0,752290,3932.496231,620176.4962,101,258616,2205.08,7859.354333
BWA,2018,20,NHC_UM,0,835695,8032.414083,647260.4141,102,258616,2254.068,8032.892192
CAF,2000,37,NHC_L,0,1444244,13407.07778,3637.077785,92,51490,3640.427,422.8646357
CAF,2001,37,NHC_L,0,1461888,13485.80972,1638.809721,91,51490,3722.018,432.060402
CAF,2002,37,NHC_L,0,1461563,14724.20415,7291.204145,91,51490,3802.128,438.2530515
CAF,2003,37,NHC_L,0,1441637,18756.1162,19026.1162,91,51950,3881.181,406.1534376
CAF,2004,37,NHC_L,0,1473484,10343.19072,3810.190724,92,52150,3959.875,421.9461496
CAF,2005,37,NHC_L,0,1511503,10065.47719,5482.477193,93,52150,4038.382,417.5021388
CAF,2006,37,NHC_L,0,1527310,9183.610049,2394.610049,95,52100,4118.069,428.9563274
CAF,2007,37,NHC_L,0,1590279,22061.23916,6258.239164,96,52100,4198.01,440.1771052
CAF,2008,37,NHC_L,0,1621114,13146.98896,10462.98866,98,52100,4273.366,441.2966121
CAF,2009,37,NHC_L,0,1676917,5138.260021,10053.26002,100,52300,4337.625,472.093434
CAF,2010,37,NHC_L,0,1692844,8299.813771,8818.813771,101,50800,4386.768,488.4217731
CAF,2011,37,NHC_L,0,1751875,9918.230663,10037.23066,97,50800,4418.637,505.2381543
CAF,2012,37,NHC_L,0,1757036,12405.77471,10935.77159,92,50800,4436.416,528.6454444
CAF,2013,37,NHC_L,0,1662875,10161.31577,13205.31577,87,50800,4447.944,335.3889546
CAF,2014,37,NHC_L,0,1659494,9223.489222,18473.48922,86,50800,4464.175,334.4408238
CAF,2015,37,NHC_L,0,1654390,4823.001522,18262.00152,86,50800,4493.17,346.6937467
CAF,2016,37,NHC_L,0,1683645,35083.17376,16948.17376,88,50800,4537.686,359.6003847
CAF,2017,37,NHC_L,0,1688227,5003.927564,27441.92756,87,50800,4596.023,371.1092243
CAF,2018,37,NHC_L,0,1726028,1668.748643,25201.74864,86,50800,4666.368,379.3652001
CAN,2000,33,NHC_H,0,95717488,31759765.94,5251542.939,140,612870,30588.383,39433.41176
CAN,2001,33,NHC_H,0,83290635,28049523.17,7048542.166,140,613081.608,30880.073,39555.60399
CAN,2002,33,NHC_H,0,74757044,20329167.28,8563606.282,141,620910,31178.263,40466.79784
CAN,2003,33,NHC_H,0,91758516,19869625.59,9139079.585,140,619460,31488.048,41632.06754
CAN,2004,33,NHC_H,0,97490913,26544748.67,6824674.67,139,618010,31815.494,42859.79649
CAN,2005,33,NHC_H,0,99070907,26593292.38,7066048.381,139,616560,32164.309,44577.99339
CAN,2006,33,NHC_H,0,96854582,32672712.96,6229644.964,138,605840,32536.987,45968.24418
CAN,2007,33,NHC_H,0,96282976,33298494.74,6664700.738,138,600080,32930.794,48650.85593
CAN,2008,33,NHC_H,0,108246361,32508818.95,7275405.93,137,594320,33337.638,48611.79181
CAN,2009,33,NHC_H,0,103010596,36641120.45,6173787.447,137,588560,33746.093,46652.5325
CAN,2010,33,NHC_H,0,100377371,35887594,5987754.999,138,582800,34147.564,47562.08343
CAN,2011,33,NHC_H,0,103980885,37142092.77,5797218.767,139,576997,34539.159,48581.01022
CAN,2012,33,NHC_H,0,109794424,38412081.7,5663550.864,138,577710,34922.03,48903.2228
CAN,2013,33,NHC_H,0,130534651,41596778.98,6205551.979,137,578420,35296.528,49516.28036
CAN,2014,33,NHC_H,0,114161839,48756647.97,5285867.971,137,579130,35664.337,50427.88801
CAN,2015,33,NHC_H,0,119129472,46501677.24,5865068.239,138,579850,36026.676,50382.86307
CAN,2016,33,NHC_H,0,129051408,46919810.28,6223104.284,141,580500,36382.944,50314.42167
CAN,2017,33,NHC_H,0,129520020,50132417.09,5607465.089,143,580240,36732.095,51225.67348
CAN,2018,33,NHC_H,0,130261882,49434027.99,6991928.99,145,582020,37074.562,51734.26854
CHE,2000,211,NHC_H,0,10367798,510189.0073,1837924.007,134,15660,7143.761,69583.10516
CHE,2001,211,NHC_H,0,9640011,700574.5234,1658889.523,134,15626,7179.169,70233.77954
CHE,2002,211,NHC_H,0,10265941,931366.1441,1717459.144,135,15595,7220.377,69700.64891
CHE,2003,211,NHC_H,0,9601718,1233477.314,1728551.314,134,15562,7268.359,69153.02884
